"acceptedName","specimenCount","propContemporary","logSpecimenCount","yearPublished","Threatened"
"Melastiza rubra",22,0.0454545454545454,3.09104245335832,1961,NA
"Melastiza scotica",41,0.341463414634146,3.71357206670431,1961,NA
"Melioliphila volutella",18,0,2.89037175789616,1873,NA
"Melogramma atrofusca",2,0,0.693147180559945,1883,NA
"Melogramma campylosporum",533,0.562851782363977,6.27852142416584,1791,NA
"Melogramma gyrosum",51,0.274509803921569,3.93182563272433,1822,NA
"Melogramma patens",2,0,0.693147180559945,1904,NA
"Melogramma spiniferum",701,0.721825962910128,6.55250788703459,1794,NA
"Melomastia mastoidea",363,0.316804407713499,5.89440283426485,1803,NA
"Melzericium bourdotii",11,0.545454545454545,2.39789527279837,1976,NA
"Melzericium udicola",130,0.338461538461538,4.86753445045558,1910,NA
"Membranomyces spurius",51,0.627450980392157,3.93182563272433,1922,NA
"Mensularia nodulosa",2253,0.781624500665779,7.72001794043224,1838,NA
"Meottomyces dissimulans",495,0.75959595959596,6.20455776256869,1882,NA
"Meottomyces mutans",14,0.214285714285714,2.63905732961526,1968,NA
"Meottomyces striatulus",3,0,1.09861228866811,1968,NA
"Meripilus giganteus",8043,0.88325251771727,8.99255742690407,1719,NA
"Meripilus sumstinei",1507,0.983410749834108,7.3178761986265,1904,NA
"Merismodes anomala",2971,0.541568495456075,7.99665387546261,1796,NA
"Merismodes bresadolae",41,0.585365853658537,3.71357206670431,1881,NA
"Merismodes fasciculata",638,0.493730407523511,6.45833828334479,1832,NA
"Merismodes mellea",51,0,3.93182563272433,1914,NA
"Meruliopsis bella",71,0,4.26267987704132,1872,NA
"Meruliopsis taxicola",6059,0.774715299554382,8.70930004894499,1792,NA
"Meruliporia incrassata",162,0.0493827160493827,5.08759633523238,1849,NA
"Meruliporia pulverulenta",81,0.296296296296296,4.39444915467244,1799,NA
"Merulius hydnoideus",43,0.0232558139534884,3.76120011569356,1832,NA
"Metabourdotia tahitiensis",5,0,1.6094379124341,1957,NA
"Metacapnodium juniperi",50,0.28,3.91202300542815,1885,NA
"Metulodontia nivea",384,0.427083333333333,5.95064255258773,1896,NA
"Metulodontia sphaericospora",1,1,0,2004,NA
"Metuloidea reniformis",119,0.46218487394958,4.77912349311153,1868,NA
"Microglossum contortum",2,0,0.693147180559945,1898,NA
"Microglossum fumosum",130,0.253846153846154,4.86753445045558,1890,NA
"Microglossum longisporum",12,0.333333333333333,2.484906649788,1908,NA
"Microglossum lutescens",2,0.5,0.693147180559945,1896,NA
"Microglossum obscurum",2,0,0.693147180559945,1899,NA
"Microglossum olivaceisquamulosum",2,0.5,0.693147180559945,1967,NA
"Microglossum olivaceum",847,0.71310507674144,6.74170069465205,1796,NA
"Microglossum rufum",732,0.403005464480874,6.59578051396131,1832,NA
"Microglossum viride",813,0.460024600246003,6.70073110954781,1768,NA
"Micromphale arbuticola",90,0.677777777777778,4.49980967033027,1986,NA
"Micropeziza castanea",23,0,3.13549421592915,1882,NA
"Micropodia pertenuis",2,0,0.693147180559945,1875,NA
"Microporellus dealbatus",220,0.277272727272727,5.39362754635236,1853,NA
"Microporellus holotephrus",11,0,2.39789527279837,1868,NA
"Microporellus obovatus",789,0.230671736375158,6.67076632084587,1838,NA
"Microporus affinis",1723,0.301218804410911,7.45182223652793,1826,NA
"Microporus xanthopus",2201,0.656065424806906,7.69666708152646,1818,NA
"Microstoma floccosum",526,0.431558935361217,6.26530121273771,1832,NA
"Microstoma protractum",758,0.606860158311346,6.63068338564237,1851,NA
"Midotis westii",2,0,0.693147180559945,1951,NA
"Miladina lecithina",200,0.57,5.29831736654804,1876,NA
"Minimedusa polyspora",14,0.142857142857143,2.63905732961526,1912,NA
"Mitrula borealis",22,0.363636363636364,3.09104245335832,1977,NA
"Mitrula lunulatospora",80,0.325,4.38202663467388,1977,NA
"Mitrula paludosa",3783,0.64710547184774,8.23827262463303,1775,NA
"Miyabella aecidioides",478,0.0376569037656904,6.16961073249146,1872,NA
"Modicella malleola",21,0.571428571428571,3.04452243772342,1899,NA
"Moellerodiscus lentus",281,0.0249110320284698,5.63835466933375,1873,NA
"Mollisia cinerea",3536,0.58512443438914,8.17075142375753,1783,NA
"Mollisia melaleuca",722,0.455678670360111,6.58202513889283,1805,NA
"Mollisia polygoni",176,0.0454545454545454,5.17048399503815,1848,NA
"Mollisia propinqua",4,0,1.38629436111989,1882,NA
"Mollisia protrusa",39,0.461538461538462,3.66356164612965,1875,NA
"Mollisia pullata",2,0,0.693147180559945,1875,NA
"Monascostroma eckfeldtii",5,0,1.6094379124341,1881,NA
"Monilinia fructicola",836,0.16866028708134,6.7286286130847,1883,NA
"Monosporascus cannonballus",94,0.51063829787234,4.54329478227,1974,NA
"Montagnea arenaria",907,0.614112458654906,6.81014245011514,1815,NA
"Montagnea candollei",59,0.0169491525423729,4.07753744390572,1838,NA
"Montagnea radiosa",27,0.148148148148148,3.29583686600433,1771,NA
"Morchella americana",1176,0.986394557823129,7.06987412845857,2012,NA
"Morchella angusticeps",813,0.407134071340713,6.70073110954781,1887,NA
"Morchella brunnea",97,0.855670103092783,4.57471097850338,2012,NA
"Morchella costata",130,0.407692307692308,4.86753445045558,1797,NA
"Morchella crassipes",331,0.145015105740181,5.80211837537706,1797,NA
"Morchella deliciosa",446,0.439461883408072,6.10031895202006,1822,NA
"Morchella diminutiva",195,0.964102564102564,5.27299955856375,2013,NA
"Morchella elata",1543,0.598185353208036,7.34148385236316,1729,"0"
"Morchella esculenta",6573,0.545413053400274,8.79072562826358,1753,"0"
"Morchella exuberans",26,0.461538461538462,3.25809653802148,2012,NA
"Morchella hortensis",15,0.466666666666667,2.70805020110221,1897,NA
"Morchella importuna",595,0.830252100840336,6.38856140554563,2012,NA
"Morchella kaibabensis",2,1,0.693147180559945,2018,NA
"Morchella patula",6,0.166666666666667,1.79175946922805,1801,NA
"Morchella populiphila",45,0.888888888888889,3.80666248977032,2012,NA
"Morchella prava",19,0.947368421052632,2.94443897916644,2012,NA
"Morchella punctipes",432,0.956018518518518,6.06842558824411,1903,NA
"Morchella rielana",2,0,0.693147180559945,1907,NA
"Morchella rufobrunnea",405,0.950617283950617,6.00388706710654,1998,NA
"Morchella semilibera",2341,0.568987612131568,7.75833346749091,1799,NA
"Morchella septentrionalis",12,0.583333333333333,2.484906649788,2012,NA
"Morchella septimelata",20,0.45,2.99573227355399,2012,NA
"Morchella sextelata",42,0.547619047619048,3.73766961828337,2012,NA
"Morchella snyderi",239,0.98744769874477,5.47646355193151,2012,NA
"Morchella tomentosa",71,0.887323943661972,4.26267987704132,2008,NA
"Morchella tridentina",227,0.854625550660793,5.4249500174814,1898,NA
"Morchella virginiana",8,0.625,2.07944154167984,2012,NA
"Morchella vulgaris",387,0.723514211886305,5.95842469302978,1800,NA
"Morganella mexicana",2,0,0.693147180559945,1948,NA
"Mucidula mucida",8300,0.893253012048193,9.02401079378469,1794,NA
"Mucronella bresadolae",232,0.853448275862069,5.44673737166631,1888,NA
"Mucronella calva",1213,0.680131904369332,7.10085190894405,1805,NA
"Mucronella flava",246,0.910569105691057,5.50533153593236,1953,NA
"Mucronella fusiformis",78,0.833333333333333,4.35670882668959,1926,NA
"Mucronella minutissima",4,0,1.38629436111989,1891,NA
"Mucronella pendula",271,0.863468634686347,5.6021188208797,1899,NA
"Mucronella pulchra",7,1,1.94591014905531,1970,NA
"Mucronella ramosa",2,0,0.693147180559945,1922,NA
"Multiclavula constans",3,0,1.09861228866811,2019,NA
"Multiclavula coronilla",10,0.2,2.30258509299405,1940,NA
"Multiclavula mucida",1666,0.774309723889556,7.41818082272679,1797,NA
"Multiclavula pogonati",3,0.333333333333333,1.09861228866811,2019,NA
"Multiclavula sharpii",1,0,0,1967,NA
"Multiclavula vernalis",343,0.510204081632653,5.83773044716594,1822,NA
"Multifurca furcata",16,0.375,2.77258872223978,1918,NA
"Multifurca ochricompacta",21,0.714285714285714,3.04452243772342,1984,NA
"Muscinupta laevis",401,0.538653366583541,5.99396142730657,1801,"1"
"Mutatoderma heterocystidium",166,0.0120481927710843,5.11198778835654,1926,NA
"Mutatoderma mutatum",807,0.408921933085502,6.69332366826995,1890,NA
"Mutatoderma populneum",51,0.0784313725490196,3.93182563272433,1894,NA
"Mutinus bambusinus",116,0.672413793103448,4.75359019110636,1854,NA
"Mutinus bovinus",7,0.142857142857143,1.94591014905531,1889,NA
"Mutinus caninus",3966,0.756681795259707,8.28551330907974,1778,NA
"Mutinus curtisii",39,0.0769230769230769,3.66356164612965,1873,NA
"Mutinus elegans",2206,0.943789664551224,7.69893619981345,1856,NA
"Mutinus ravenelii",1547,0.899159663865546,7.34407285057307,1853,NA
"Mycena abramsii",1841,0.795219989136339,7.51806418123308,1916,NA
"Mycena acadiensis",1,0,0,1991,NA
"Mycena acicula",3868,0.806618407445708,8.26049285657318,1774,NA
"Mycena aciculata",139,0.726618705035971,4.93447393313069,1937,NA
"Mycena adirondackensis",1,0,0,1916,NA
"Mycena aetites",1972,0.813894523326572,7.58680353516258,1838,NA
"Mycena alachuana",3,0,1.09861228866811,1945,NA
"Mycena albiceps",60,0.15,4.0943445622221,1890,NA
"Mycena albidula",30,0.2,3.40119738166216,1897,NA
"Mycena albissima",11,0.818181818181818,2.39789527279837,1947,NA
"Mycena albogrisea",8,0,2.07944154167984,1907,NA
"Mycena alcaliniformis",43,0.186046511627907,3.76120011569356,1916,NA
"Mycena alexandri",43,0.511627906976744,3.76120011569356,1962,NA
"Mycena algeriensis",199,0.522613065326633,5.29330482472449,1938,NA
"Mycena alnicola",28,0.142857142857143,3.3322045101752,1941,NA
"Mycena alphitophora",172,0.348837209302326,5.14749447681345,1876,NA
"Mycena amabilis",4,0.5,1.38629436111989,2008,NA
"Mycena amazonica",3,0.666666666666667,1.09861228866811,1983,NA
"Mycena americana",35,0.114285714285714,3.55534806148941,1947,NA
"Mycena amicta",1809,0.711442786069652,7.50052948539529,1821,NA
"Mycena anomala",4,0,1.38629436111989,1924,NA
"Mycena arcangeliana",1764,0.829365079365079,7.47533923656674,1889,NA
"Mycena atkinsoniana",72,0.583333333333333,4.27666611901606,1947,NA
"Mycena atkinsonii",3,0,1.09861228866811,1920,NA
"Mycena atribrunnea",1,0,0,1916,NA
"Mycena atridisca",1,0,0,1916,NA
"Mycena atroalboides",113,0.327433628318584,4.72738781871234,1875,NA
"Mycena atrocyanea",45,0.0444444444444444,3.80666248977032,1786,NA
"Mycena atroumbonata",4,0,1.38629436111989,1912,NA
"Mycena aurantiaca",2,0,0.693147180559945,1916,NA
"Mycena aurantiomarginata",1337,0.683620044876589,7.19818357710194,1801,NA
"Mycena austinii",175,0.462857142857143,5.16478597392351,1876,NA
"Mycena avellanea",1,0,0,1916,NA
"Mycena avellaneibrunnea",1,0,0,1958,NA
"Mycena avenacea",106,0.19811320754717,4.66343909411207,1821,NA
"Mycena bambusicola",1,0,0,1945,NA
"Mycena borealis",77,0.194805194805195,4.34380542185368,1935,NA
"Mycena brevipes",3,0,1.09861228866811,1916,NA
"Mycena brownii",1,0,0,1947,NA
"Mycena brunneospinosa",2,1,0.693147180559945,1995,NA
"Mycena bulbosa",304,0.733552631578947,5.71702770140622,1930,NA
"Mycena caesia",4,0,1.38629436111989,1895,NA
"Mycena caesiialba",2,0,0.693147180559945,1916,NA
"Mycena capillaripes",1079,0.783132530120482,6.98378996525813,1888,NA
"Mycena cariciophila",1,0,0,1980,NA
"Mycena carolinensis",27,0.296296296296296,3.29583686600433,1940,NA
"Mycena cayugaensis",2,0,0.693147180559945,1947,NA
"Mycena cervinialba",1,0,0,1916,NA
"Mycena cheboyganensis",8,0,2.07944154167984,1947,NA
"Mycena chlorantha",306,0.72875816993464,5.72358510195238,1818,NA
"Mycena chloranthoides",8,0.5,2.07944154167984,1984,NA
"Mycena chlorinosma",24,0.291666666666667,3.17805383034795,1937,NA
"Mycena chloroxantha",33,0.666666666666667,3.49650756146648,1983,NA
"Mycena cineraria",4,0.25,1.38629436111989,1947,NA
"Mycena cinerella",1496,0.729946524064171,7.31055015853442,1878,NA
"Mycena cirrhocephala",1,0,0,1871,NA
"Mycena citricolor",180,0.0333333333333333,5.19295685089021,1868,NA
"Mycena citrinomarginata",1109,0.648331830477908,7.01121398735037,1876,NA
"Mycena clarkeana",370,0.986486486486486,5.91350300563827,1997,NA
"Mycena clavicularis",715,0.54965034965035,6.57228254269401,1821,NA
"Mycena clavularis",268,0.727611940298508,5.59098698051086,1786,NA
"Mycena clavus",15,0,2.70805020110221,1753,NA
"Mycena collybiiformis",11,0.363636363636364,2.39789527279837,1916,NA
"Mycena concolor",59,0.440677966101695,4.07753744390572,1930,NA
"Mycena constans",28,0.0357142857142857,3.3322045101752,1875,NA
"Mycena coracina",2,0.5,0.693147180559945,1988,NA
"Mycena corticalis",13,0.384615384615385,2.56494935746154,1939,NA
"Mycena corticaticeps",6,0.5,1.79175946922805,1933,NA
"Mycena corticola",527,0.495256166982922,6.26720054854136,1801,NA
"Mycena corynephora",211,0.900473933649289,5.35185813347607,1983,NA
"Mycena crocata",3392,0.860849056603774,8.12917499691179,1794,NA
"Mycena crocea",256,0.91015625,5.54517744447956,1991,NA
"Mycena crystallina",7,0,1.94591014905531,1888,NA
"Mycena cucullata",7,0,1.94591014905531,1876,NA
"Mycena culmigena",4,0.75,1.38629436111989,1986,NA
"Mycena cuspidatipilosa",5,0.2,1.6094379124341,1988,NA
"Mycena cyaneobasis",26,0.0384615384615385,3.25809653802148,1898,NA
"Mycena cylindrospora",6,0,1.79175946922805,1947,NA
"Mycena deceptor",8,0.5,2.07944154167984,1988,NA
"Mycena delica",4,0,1.38629436111989,1989,NA
"Mycena denticulata",239,0.456066945606695,5.47646355193151,1905,NA
"Mycena depilata",1,1,0,1989,NA
"Mycena elegantula",185,0.0486486486486487,5.22035582507832,1895,NA
"Mycena epipterygia",12181,0.764058780067318,9.40763263969996,1772,NA
"Mycena epipterygioides",269,0.527881040892193,5.59471137960184,1919,NA
"Mycena erubescens",557,0.775583482944345,6.32256523992728,1913,NA
"Mycena fagetorum",167,0.395209580838323,5.11799381241676,1838,NA
"Mycena fagicola",4,0,1.38629436111989,1935,NA
"Mycena farinacea",1,0,0,1916,NA
"Mycena filicina",3,1,1.09861228866811,1961,NA
"Mycena filiformis",2,0,0.693147180559945,1947,NA
"Mycena filipes",16,0.0625,2.77258872223978,1974,NA
"Mycena filopes",3159,0.723013611902501,8.05801080080209,1788,NA
"Mycena flavescens",956,0.823221757322176,6.8627579130514,1920,NA
"Mycena flavifolia",6,0.166666666666667,1.79175946922805,1913,NA
"Mycena fragillima",40,0.425,3.68887945411394,1939,NA
"Mycena fuliginella",11,0.454545454545455,2.39789527279837,1947,NA
"Mycena fuliginosa",6,0,1.79175946922805,1916,NA
"Mycena fuscoocula",30,0.3,3.40119738166216,1937,NA
"Mycena fuscopurpurea",6,0.333333333333333,1.79175946922805,1901,NA
"Mycena fusipes",5,0,1.6094379124341,1916,NA
"Mycena galericulata",17708,0.771741585723967,9.78177179385203,1772,NA
"Mycena galopus",9639,0.755472559394128,9.17357264778397,1800,NA
"Mycena gaultheri",1,0,0,1947,"1"
"Mycena glatfelteri",12,0.0833333333333333,2.484906649788,1903,NA
"Mycena gloiocyanea",5,0,1.6094379124341,1908,NA
"Mycena glutinosa",11,0,2.39789527279837,1934,NA
"Mycena grantii",1,0,0,1916,NA
"Mycena graveolens",2,0,0.693147180559945,1933,NA
"Mycena griseiconica",16,0.0625,2.77258872223978,1930,NA
"Mycena grisellina",5,0.6,1.6094379124341,1960,NA
"Mycena griseoviridis",129,0.418604651162791,4.85981240436167,1947,NA
"Mycena haematopus",10302,0.832265579499126,9.24009333012553,1800,NA
"Mycena hawaiiensis",4,0.25,1.38629436111989,1995,NA
"Mycena hemisphaerica",84,0.166666666666667,4.43081679884331,1894,NA
"Mycena holoporphyra",40,0.55,3.68887945411394,1868,NA
"Mycena hudsoniana",28,0.535714285714286,3.3322045101752,1941,"1"
"Mycena incarnatifolia",4,0.25,1.38629436111989,1947,NA
"Mycena incarnativelum",3,1,1.09861228866811,1995,NA
"Mycena inclinata",4992,0.78145032051282,8.51559191004926,1838,NA
"Mycena insignis",11,0.454545454545455,2.39789527279837,1941,NA
"Mycena kauffmaniana",12,0.25,2.484906649788,1947,NA
"Mycena kuehneriana",11,0.545454545454545,2.39789527279837,1947,NA
"Mycena leaiana",3102,0.798839458413926,8.03980234373648,1845,NA
"Mycena lepiotiformis",2,0.5,0.693147180559945,1916,NA
"Mycena leptocephala",4953,0.78356551584898,8.50774873258824,1800,NA
"Mycena leucophaea",4,0,1.38629436111989,1916,NA
"Mycena limonia",3,0.333333333333333,1.09861228866811,1995,NA
"Mycena lineata",35,0.142857142857143,3.55534806148941,1791,NA
"Mycena litoralis",5,0,1.6094379124341,1947,NA
"Mycena longipes",16,0.25,2.77258872223978,1916,NA
"Mycena longiseta",79,0.455696202531646,4.36944785246702,1909,NA
"Mycena luteoalcalina",43,0.13953488372093,3.76120011569356,1929,NA
"Mycena macilenta",3,0,1.09861228866811,1976,NA
"Mycena mackinawensis",6,0.166666666666667,1.79175946922805,1953,NA
"Mycena macrocystidiata",34,0.205882352941176,3.52636052461616,1936,NA
"Mycena maculata",1211,0.700247729149463,7.09920174355309,1890,NA
"Mycena madorophila",4,0,1.38629436111989,1976,NA
"Mycena madronicola",11,0.454545454545455,2.39789527279837,1939,NA
"Mycena magna",13,0.153846153846154,2.56494935746154,1916,NA
"Mycena maldea",52,0.903846153846154,3.95124371858143,1997,NA
"Mycena marasmielloides",2,1,0.693147180559945,2011,NA
"Mycena marasmius",3,0,1.09861228866811,1940,NA
"Mycena mcmurphyi",1,0,0,1916,NA
"Mycena megaspora",768,0.627604166666667,6.64378973314767,1933,NA
"Mycena meliigena",1184,0.907094594594595,7.07665381544395,1878,NA
"Mycena melina",1,0,0,1920,NA
"Mycena metata",3730,0.758445040214477,8.22416351263786,1801,NA
"Mycena miniata",2,0.5,0.693147180559945,1917,NA
"Mycena minima",1,0,0,1947,NA
"Mycena minutissima",8,0.125,2.07944154167984,1916,NA
"Mycena mirata",505,0.704950495049505,6.22455842927536,1873,NA
"Mycena monticola",121,0.818181818181818,4.79579054559674,1939,NA
"Mycena mucor",154,0.428571428571429,5.03695260241363,1786,NA
"Mycena murina",31,0.548387096774194,3.43398720448515,1916,NA
"Mycena niveipes",960,0.625,6.86693328446188,1916,NA
"Mycena nivicola",96,0.729166666666667,4.56434819146784,2016,NA
"Mycena nobilis",3,0,1.09861228866811,1872,NA
"Mycena occidentalis",54,0.12962962962963,3.98898404656427,1916,NA
"Mycena ochraceocinerea",4,0,1.38629436111989,1916,NA
"Mycena odora",3,0,1.09861228866811,1995,NA
"Mycena odorifera",51,0.313725490196078,3.93182563272433,1878,NA
"Mycena olivaceobrunnea",9,0.111111111111111,2.19722457733622,1937,NA
"Mycena olivaceomarginata",1492,0.800938337801609,7.30787278076371,1890,NA
"Mycena overholtsii",431,0.563805104408353,6.06610809010375,1953,NA
"Mycena pallida",2,0.5,0.693147180559945,1917,NA
"Mycena paludicola",1,0,0,1916,NA
"Mycena papillata",2,0,0.693147180559945,1898,NA
"Mycena papyracea",2,1,0.693147180559945,2001,NA
"Mycena parabolica",131,0.236641221374046,4.87519732320115,1838,NA
"Mycena paucilamellata",10,0.3,2.30258509299405,1947,NA
"Mycena pearsoniana",351,0.686609686609687,5.86078622346587,1959,NA
"Mycena pectinata",28,0.107142857142857,3.3322045101752,1916,NA
"Mycena pelianthina",2671,0.770872332459753,7.89020821310996,1788,NA
"Mycena piceicola",25,0.24,3.2188758248682,1939,NA
"Mycena picta",207,0.753623188405797,5.33271879326537,1815,NA
"Mycena pilosella",8,0.875,2.07944154167984,1988,NA
"Mycena pinicola",2,0,0.693147180559945,1964,NA
"Mycena plectophylla",23,0.478260869565217,3.13549421592915,1854,NA
"Mycena polyadelpha",365,0.69041095890411,5.89989735358249,1828,NA
"Mycena polygramma",5670,0.755379188712522,8.6429443967218,1786,NA
"Mycena praelonga",30,0,3.40119738166216,1872,NA
"Mycena pseudoclavicularis",13,0.230769230769231,2.56494935746154,1947,NA
"Mycena pseudocorticola",1971,0.906139015728057,7.58629630715272,1938,NA
"Mycena pseudogrisea",4,0,1.38629436111989,1916,NA
"Mycena pseudoinclinata",44,0.386363636363636,3.78418963391826,1947,NA
"Mycena pterigena",1080,0.730555555555556,6.98471632011827,1796,NA
"Mycena pulcherrima",6,0.166666666666667,1.79175946922805,1872,NA
"Mycena pulchrifolia",18,0,2.89037175789616,1878,NA
"Mycena pura",15882,0.759727993955421,9.67294167145516,1788,NA
"Mycena purpureofusca",1611,0.801986343885785,7.38461038317697,1857,NA
"Mycena pusilla",15,0.333333333333333,2.70805020110221,1939,NA
"Mycena pusillissima",3,0,1.09861228866811,1907,NA
"Mycena quiniaultensis",33,0.878787878787879,3.49650756146648,1935,"0"
"Mycena radiata",1,1,0,1952,NA
"Mycena rainierensis",4,0,1.38629436111989,1950,NA
"Mycena rapiolens",15,0.466666666666667,2.70805020110221,1957,NA
"Mycena renati",2357,0.865507000424268,7.76514490293613,1873,NA
"Mycena robusta",76,0.855263157894737,4.33073334028633,1947,NA
"Mycena rosea",6370,0.956043956043956,8.75935474856621,1774,NA
"Mycena rosella",4171,0.759530088707744,8.33591109419694,1797,NA
"Mycena roseocandida",19,0.0526315789473684,2.94443897916644,1873,NA
"Mycena rubromarginata",3068,0.777053455019557,8.02878116248715,1815,NA
